IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
WSH_1,SDG 3.9.2 WASH deaths,numeric,AFR,Africa,Country,CMR,Cameroon,Year,2019,true,Sex,Female,FMLE,,,,,,,,,,5481,,,,,,5481,,,EN,2022-11-06T23:00:00.000Z
WSH_1,SDG 3.9.2 WASH deaths,numeric,EUR,Europe,Country,UZB,Uzbekistan,Year,2019,true,Sex,Male,MLE,,,,,,,,,,550,,,,,,550,,,EN,2022-11-06T23:00:00.000Z
WSH_1,SDG 3.9.2 WASH deaths,numeric,WPR,Western Pacific,Country,JPN,Japan,Year,2019,true,Sex,Male,MLE,,,,,,,,,,5577,,,,,,5577,,,EN,2022-11-06T23:00:00.000Z
WSH_1,SDG 3.9.2 WASH deaths,numeric,AMR,Americas,Country,CUB,Cuba,Year,2019,true,Sex,Male,MLE,,,,,,,,,,566,,,,,,566,,,EN,2022-11-06T23:00:00.000Z
WSH_1,SDG 3.9.2 WASH deaths,numeric,AFR,Africa,Country,MOZ,Mozambique,Year,2019,true,Sex,Female,FMLE,,,,,,,,,,5719,,,,,,5719,,,EN,2022-11-06T23:00:00.000Z
WSH_1,SDG 3.9.2 WASH deaths,numeric,AFR,Africa,Country,MWI,Malawi,Year,2019,true,Sex,Both sexes,BTSX,,,,,,,,,,5739,,,,,,5739,,,EN,2022-11-06T23:00:00.000Z
WSH_1,SDG 3.9.2 WASH deaths,numeric,EUR,Europe,Country,NLD,Netherlands,Year,2019,true,Sex,Both sexes,BTSX,,,,,,,,,,576,,,,,,576,,,EN,2022-11-06T23:00:00.000Z
WSH_1,SDG 3.9.2 WASH deaths,numeric,AFR,Africa,Country,MLI,Mali,Year,2019,true,Sex,Female,FMLE,,,,,,,,,,5792,,,,,,5792,,,EN,2022-11-06T23:00:00.000Z
WSH_1,SDG 3.9.2 WASH deaths,numeric,AFR,Africa,Country,COG,Congo,Year,2019,true,Sex,Female,FMLE,,,,,,,,,,580,,,,,,580,,,EN,2022-11-06T23:00:00.000Z
WSH_1,SDG 3.9.2 WASH deaths,numeric,SEAR,South-East Asia,Country,PRK,Democratic People's Republic of Korea,Year,2019,true,Sex,Female,FMLE,,,,,,,,,,582,,,,,,582,,,EN,2022-11-06T23:00:00.000Z
WSH_1,SDG 3.9.2 WASH deaths,numeric,AFR,Africa,Country,MDG,Madagascar,Year,2019,true,Sex,Male,MLE,,,,,,,,,,5852,,,,,,5852,,,EN,2022-11-06T23:00:00.000Z
WSH_1,SDG 3.9.2 WASH deaths,numeric,AFR,Africa,Country,BFA,Burkina Faso,Year,2019,true,Sex,Female,FMLE,,,,,,,,,,5868,,,,,,5868,,,EN,2022-11-06T23:00:00.000Z
WSH_1,SDG 3.9.2 WASH deaths,numeric,EUR,Europe,Country,KAZ,Kazakhstan,Year,2019,true,Sex,Both sexes,BTSX,,,,,,,,,,598,,,,,,598,,,EN,2022-11-06T23:00:00.000Z
WSH_1,SDG 3.9.2 WASH deaths,numeric,EUR,Europe,Country,ROU,Romania,Year,2019,true,Sex,Female,FMLE,,,,,,,,,,599,,,,,,599,,,EN,2022-11-06T23:00:00.000Z
WSH_1,SDG 3.9.2 WASH deaths,numeric,AMR,Americas,Country,BHS,Bahamas,Year,2019,true,Sex,Male,MLE,,,,,,,,,,6,,,,,,6,,,EN,2022-11-06T23:00:00.000Z
WSH_1,SDG 3.9.2 WASH deaths,numeric,EUR,Europe,Country,LUX,Luxembourg,Year,2019,true,Sex,Female,FMLE,,,,,,,,,,6,,,,,,6,,,EN,2022-11-06T23:00:00.000Z
WSH_1,SDG 3.9.2 WASH deaths,numeric,AMR,Americas,Country,LCA,Saint Lucia,Year,2019,true,Sex,Male,MLE,,,,,,,,,,6,,,,,,6,,,EN,2022-11-06T23:00:00.000Z
WSH_1,SDG 3.9.2 WASH deaths,numeric,AMR,Americas,Country,VCT,Saint Vincent and the Grenadines,Year,2019,true,Sex,Both sexes,BTSX,,,,,,,,,,6,,,,,,6,,,EN,2022-11-06T23:00:00.000Z
WSH_1,SDG 3.9.2 WASH deaths,numeric,EUR,Europe,Country,BLR,Belarus,Year,2019,true,Sex,Female,FMLE,,,,,,,,,,60,,,,,,60,,,EN,2022-11-06T23:00:00.000Z
WSH_1,SDG 3.9.2 WASH deaths,numeric,WPR,Western Pacific,Country,MNG,Mongolia,Year,2019,true,Sex,Male,MLE,,,,,,,,,,60,,,,,,60,,,EN,2022-11-06T23:00:00.000Z
WSH_1,SDG 3.9.2 WASH deaths,numeric,WPR,Western Pacific,Country,NZL,New Zealand,Year,2019,true,Sex,Female,FMLE,,,,,,,,,,60,,,,,,60,,,EN,2022-11-06T23:00:00.000Z
WSH_1,SDG 3.9.2 WASH deaths,numeric,EUR,Europe,Country,GEO,Georgia,Year,2019,true,Sex,Female,FMLE,,,,,,,,,,61,,,,,,61,,,EN,2022-11-06T23:00:00.000Z
WSH_1,SDG 3.9.2 WASH deaths,numeric,EUR,Europe,Country,IRL,Ireland,Year,2019,true,Sex,Male,MLE,,,,,,,,,,61,,,,,,61,,,EN,2022-11-06T23:00:00.000Z
WSH_1,SDG 3.9.2 WASH deaths,numeric,EMR,Eastern Mediterranean,Country,ARE,United Arab Emirates,Year,2019,true,Sex,Male,MLE,,,,,,,,,,61,,,,,,61,,,EN,2022-11-06T23:00:00.000Z
WSH_1,SDG 3.9.2 WASH deaths,numeric,EUR,Europe,Country,BEL,Belgium,Year,2019,true,Sex,Both sexes,BTSX,,,,,,,,,,613,,,,,,613,,,EN,2022-11-06T23:00:00.000Z
WSH_1,SDG 3.9.2 WASH deaths,numeric,AFR,Africa,Country,BDI,Burundi,Year,2019,true,Sex,Both sexes,BTSX,,,,,,,,,,6140,,,,,,6140,,,EN,2022-11-06T23:00:00.000Z
WSH_1,SDG 3.9.2 WASH deaths,numeric,AFR,Africa,Country,BWA,Botswana,Year,2019,true,Sex,Both sexes,BTSX,,,,,,,,,,618,,,,,,618,,,EN,2022-11-06T23:00:00.000Z
WSH_1,SDG 3.9.2 WASH deaths,numeric,AMR,Americas,Country,DOM,Dominican Republic,Year,2019,true,Sex,Both sexes,BTSX,,,,,,,,,,621,,,,,,621,,,EN,2022-11-06T23:00:00.000Z
WSH_1,SDG 3.9.2 WASH deaths,numeric,EMR,Eastern Mediterranean,Country,AFG,Afghanistan,Year,2019,true,Sex,Both sexes,BTSX,,,,,,,,,,6329,,,,,,6329,,,EN,2022-11-06T23:00:00.000Z
WSH_1,SDG 3.9.2 WASH deaths,numeric,AFR,Africa,Country,ZMB,Zambia,Year,2019,true,Sex,Both sexes,BTSX,,,,,,,,,,6388,,,,,,6388,,,EN,2022-11-06T23:00:00.000Z
WSH_1,SDG 3.9.2 WASH deaths,numeric,EUR,Europe,Country,BIH,Bosnia and Herzegovina,Year,2019,true,Sex,Both sexes,BTSX,,,,,,,,,,64,,,,,,64,,,EN,2022-11-06T23:00:00.000Z
WSH_1,SDG 3.9.2 WASH deaths,numeric,EUR,Europe,Country,KGZ,Kyrgyzstan,Year,2019,true,Sex,Female,FMLE,,,,,,,,,,64,,,,,,64,,,EN,2022-11-06T23:00:00.000Z
WSH_1,SDG 3.9.2 WASH deaths,numeric,AMR,Americas,Country,URY,Uruguay,Year,2019,true,Sex,Male,MLE,,,,,,,,,,65,,,,,,65,,,EN,2022-11-06T23:00:00.000Z
WSH_1,SDG 3.9.2 WASH deaths,numeric,AFR,Africa,Country,BFA,Burkina Faso,Year,2019,true,Sex,Male,MLE,,,,,,,,,,6510,,,,,,6510,,,EN,2022-11-06T23:00:00.000Z
WSH_1,SDG 3.9.2 WASH deaths,numeric,SEAR,South-East Asia,Country,BTN,Bhutan,Year,2019,true,Sex,Male,MLE,,,,,,,,,,66,,,,,,66,,,EN,2022-11-06T23:00:00.000Z
WSH_1,SDG 3.9.2 WASH deaths,numeric,EMR,Eastern Mediterranean,Country,SAU,Saudi Arabia,Year,2019,true,Sex,Both sexes,BTSX,,,,,,,,,,661,,,,,,661,,,EN,2022-11-06T23:00:00.000Z
WSH_1,SDG 3.9.2 WASH deaths,numeric,WPR,Western Pacific,Country,VNM,Viet Nam,Year,2019,true,Sex,Both sexes,BTSX,,,,,,,,,,6676,,,,,,6676,,,EN,2022-11-06T23:00:00.000Z
WSH_1,SDG 3.9.2 WASH deaths,numeric,AFR,Africa,Country,CPV,Cabo Verde,Year,2019,true,Sex,Both sexes,BTSX,,,,,,,,,,67,,,,,,67,,,EN,2022-11-06T23:00:00.000Z
WSH_1,SDG 3.9.2 WASH deaths,numeric,AMR,Americas,Country,GUY,Guyana,Year,2019,true,Sex,Both sexes,BTSX,,,,,,,,,,67,,,,,,67,,,EN,2022-11-06T23:00:00.000Z
WSH_1,SDG 3.9.2 WASH deaths,numeric,AMR,Americas,Country,JAM,Jamaica,Year,2019,true,Sex,Both sexes,BTSX,,,,,,,,,,67,,,,,,67,,,EN,2022-11-06T23:00:00.000Z
WSH_1,SDG 3.9.2 WASH deaths,numeric,EUR,Europe,Country,UKR,Ukraine,Year,2019,true,Sex,Male,MLE,,,,,,,,,,674,,,,,,674,,,EN,2022-11-06T23:00:00.000Z
WSH_1,SDG 3.9.2 WASH deaths,numeric,AMR,Americas,Country,BRA,Brazil,Year,2019,true,Sex,Male,MLE,,,,,,,,,,6749,,,,,,6749,,,EN,2022-11-06T23:00:00.000Z
WSH_1,SDG 3.9.2 WASH deaths,numeric,AFR,Africa,Country,CMR,Cameroon,Year,2019,true,Sex,Male,MLE,,,,,,,,,,6749,,,,,,6749,,,EN,2022-11-06T23:00:00.000Z
WSH_1,SDG 3.9.2 WASH deaths,numeric,EMR,Eastern Mediterranean,Country,SDN,Sudan,Year,2019,true,Sex,Both sexes,BTSX,,,,,,,,,,6754,,,,,,6754,,,EN,2022-11-06T23:00:00.000Z
WSH_1,SDG 3.9.2 WASH deaths,numeric,EUR,Europe,Country,HRV,Croatia,Year,2019,true,Sex,Female,FMLE,,,,,,,,,,68,,,,,,68,,,EN,2022-11-06T23:00:00.000Z
WSH_1,SDG 3.9.2 WASH deaths,numeric,AFR,Africa,Country,KEN,Kenya,Year,2019,true,Sex,Female,FMLE,,,,,,,,,,6861,,,,,,6861,,,EN,2022-11-06T23:00:00.000Z
WSH_1,SDG 3.9.2 WASH deaths,numeric,AFR,Africa,Country,AGO,Angola,Year,2019,true,Sex,Female,FMLE,,,,,,,,,,6876,,,,,,6876,,,EN,2022-11-06T23:00:00.000Z
WSH_1,SDG 3.9.2 WASH deaths,numeric,EUR,Europe,Country,ARM,Armenia,Year,2019,true,Sex,Male,MLE,,,,,,,,,,69,,,,,,69,,,EN,2022-11-06T23:00:00.000Z
WSH_1,SDG 3.9.2 WASH deaths,numeric,EMR,Eastern Mediterranean,Country,LBN,Lebanon,Year,2019,true,Sex,Female,FMLE,,,,,,,,,,69,,,,,,69,,,EN,2022-11-06T23:00:00.000Z
WSH_1,SDG 3.9.2 WASH deaths,numeric,AFR,Africa,Country,MUS,Mauritius,Year,2019,true,Sex,Both sexes,BTSX,,,,,,,,,,69,,,,,,69,,,EN,2022-11-06T23:00:00.000Z
WSH_1,SDG 3.9.2 WASH deaths,numeric,EUR,Europe,Country,PRT,Portugal,Year,2019,true,Sex,Both sexes,BTSX,,,,,,,,,,691,,,,,,691,,,EN,2022-11-06T23:00:00.000Z
WSH_1,SDG 3.9.2 WASH deaths,numeric,AFR,Africa,Country,GMB,Gambia,Year,2019,true,Sex,Both sexes,BTSX,,,,,,,,,,693,,,,,,693,,,EN,2022-11-06T23:00:00.000Z
WSH_1,SDG 3.9.2 WASH deaths,numeric,AMR,Americas,Country,HND,Honduras,Year,2019,true,Sex,Both sexes,BTSX,,,,,,,,,,695,,,,,,695,,,EN,2022-11-06T23:00:00.000Z
WSH_1,SDG 3.9.2 WASH deaths,numeric,SEAR,South-East Asia,Country,MMR,Myanmar,Year,2019,true,Sex,Both sexes,BTSX,,,,,,,,,,6970,,,,,,6970,,,EN,2022-11-06T23:00:00.000Z
WSH_1,SDG 3.9.2 WASH deaths,numeric,AFR,Africa,Country,CIV,Côte d’Ivoire,Year,2019,true,Sex,Male,MLE,,,,,,,,,,6979,,,,,,6979,,,EN,2022-11-06T23:00:00.000Z
WSH_1,SDG 3.9.2 WASH deaths,numeric,AMR,Americas,Country,BLZ,Belize,Year,2019,true,Sex,Female,FMLE,,,,,,,,,,7,,,,,,7,,,EN,2022-11-06T23:00:00.000Z
WSH_1,SDG 3.9.2 WASH deaths,numeric,WPR,Western Pacific,Country,BRN,Brunei Darussalam,Year,2019,true,Sex,Both sexes,BTSX,,,,,,,,,,7,,,,,,7,,,EN,2022-11-06T23:00:00.000Z
WSH_1,SDG 3.9.2 WASH deaths,numeric,AMR,Americas,Country,GRD,Grenada,Year,2019,true,Sex,Both sexes,BTSX,,,,,,,,,,7,,,,,,7,,,EN,2022-11-06T23:00:00.000Z
WSH_1,SDG 3.9.2 WASH deaths,numeric,SEAR,South-East Asia,Country,MDV,Maldives,Year,2019,true,Sex,Male,MLE,,,,,,,,,,7,,,,,,7,,,EN,2022-11-06T23:00:00.000Z
WSH_1,SDG 3.9.2 WASH deaths,numeric,EUR,Europe,Country,MNE,Montenegro,Year,2019,true,Sex,Male,MLE,,,,,,,,,,7,,,,,,7,,,EN,2022-11-06T23:00:00.000Z
WSH_1,SDG 3.9.2 WASH deaths,numeric,EMR,Eastern Mediterranean,Country,QAT,Qatar,Year,2019,true,Sex,Male,MLE,,,,,,,,,,7,,,,,,7,,,EN,2022-11-06T23:00:00.000Z
WSH_1,SDG 3.9.2 WASH deaths,numeric,WPR,Western Pacific,Country,WSM,Samoa,Year,2019,true,Sex,Male,MLE,,,,,,,,,,7,,,,,,7,,,EN,2022-11-06T23:00:00.000Z
WSH_1,SDG 3.9.2 WASH deaths,numeric,WPR,Western Pacific,Country,TON,Tonga,Year,2019,true,Sex,Both sexes,BTSX,,,,,,,,,,7,,,,,,7,,,EN,2022-11-06T23:00:00.000Z
WSH_1,SDG 3.9.2 WASH deaths,numeric,AMR,Americas,Country,CRI,Costa Rica,Year,2019,true,Sex,Female,FMLE,,,,,,,,,,70,,,,,,70,,,EN,2022-11-06T23:00:00.000Z
WSH_1,SDG 3.9.2 WASH deaths,numeric,AFR,Africa,Country,NGA,Nigeria,Year,2019,true,Sex,Female,FMLE,,,,,,,,,,70070,,,,,,70 070,,,EN,2022-11-06T23:00:00.000Z
WSH_1,SDG 3.9.2 WASH deaths,numeric,WPR,Western Pacific,Country,LAO,Lao People's Democratic Republic,Year,2019,true,Sex,Female,FMLE,,,,,,,,,,702,,,,,,702,,,EN,2022-11-06T23:00:00.000Z
WSH_1,SDG 3.9.2 WASH deaths,numeric,EUR,Europe,Country,IRL,Ireland,Year,2019,true,Sex,Female,FMLE,,,,,,,,,,71,,,,,,71,,,EN,2022-11-06T23:00:00.000Z
WSH_1,SDG 3.9.2 WASH deaths,numeric,EMR,Eastern Mediterranean,Country,LBY,Libya,Year,2019,true,Sex,Female,FMLE,,,,,,,,,,71,,,,,,71,,,EN,2022-11-06T23:00:00.000Z
WSH_1,SDG 3.9.2 WASH deaths,numeric,EMR,Eastern Mediterranean,Country,SOM,Somalia,Year,2019,true,Sex,Female,FMLE,,,,,,,,,,7101,,,,,,7101,,,EN,2022-11-06T23:00:00.000Z
WSH_1,SDG 3.9.2 WASH deaths,numeric,AFR,Africa,Country,BEN,Benin,Year,2019,true,Sex,Both sexes,BTSX,,,,,,,,,,7102,,,,,,7102,,,EN,2022-11-06T23:00:00.000Z
WSH_1,SDG 3.9.2 WASH deaths,numeric,EMR,Eastern Mediterranean,Country,SYR,Syrian Arab Republic,Year,2019,true,Sex,Female,FMLE,,,,,,,,,,713,,,,,,713,,,EN,2022-11-06T23:00:00.000Z
WSH_1,SDG 3.9.2 WASH deaths,numeric,AMR,Americas,Country,VEN,Venezuela (Bolivarian Republic of),Year,2019,true,Sex,Female,FMLE,,,,,,,,,,714,,,,,,714,,,EN,2022-11-06T23:00:00.000Z
WSH_1,SDG 3.9.2 WASH deaths,numeric,AFR,Africa,Country,UGA,Uganda,Year,2019,true,Sex,Male,MLE,,,,,,,,,,7153,,,,,,7153,,,EN,2022-11-06T23:00:00.000Z
WSH_1,SDG 3.9.2 WASH deaths,numeric,AFR,Africa,Country,NAM,Namibia,Year,2019,true,Sex,Both sexes,BTSX,,,,,,,,,,719,,,,,,719,,,EN,2022-11-06T23:00:00.000Z
WSH_1,SDG 3.9.2 WASH deaths,numeric,EUR,Europe,Country,LTU,Lithuania,Year,2019,true,Sex,Both sexes,BTSX,,,,,,,,,,72,,,,,,72,,,EN,2022-11-06T23:00:00.000Z
WSH_1,SDG 3.9.2 WASH deaths,numeric,AFR,Africa,Country,MLI,Mali,Year,2019,true,Sex,Male,MLE,,,,,,,,,,7206,,,,,,7206,,,EN,2022-11-06T23:00:00.000Z
WSH_1,SDG 3.9.2 WASH deaths,numeric,AMR,Americas,Country,BRA,Brazil,Year,2019,true,Sex,Female,FMLE,,,,,,,,,,7208,,,,,,7208,,,EN,2022-11-06T23:00:00.000Z
WSH_1,SDG 3.9.2 WASH deaths,numeric,EUR,Europe,Country,ESP,Spain,Year,2019,true,Sex,Male,MLE,,,,,,,,,,723,,,,,,723,,,EN,2022-11-06T23:00:00.000Z
WSH_1,SDG 3.9.2 WASH deaths,numeric,AFR,Africa,Country,TCD,Chad,Year,2019,true,Sex,Female,FMLE,,,,,,,,,,7291,,,,,,7291,,,EN,2022-11-06T23:00:00.000Z
WSH_1,SDG 3.9.2 WASH deaths,numeric,EUR,Europe,Country,GEO,Georgia,Year,2019,true,Sex,Male,MLE,,,,,,,,,,73,,,,,,73,,,EN,2022-11-06T23:00:00.000Z
WSH_1,SDG 3.9.2 WASH deaths,numeric,AFR,Africa,Country,NER,Niger,Year,2019,true,Sex,Female,FMLE,,,,,,,,,,7360,,,,,,7360,,,EN,2022-11-06T23:00:00.000Z
WSH_1,SDG 3.9.2 WASH deaths,numeric,AFR,Africa,Country,GIN,Guinea,Year,2019,true,Sex,Both sexes,BTSX,,,,,,,,,,7377,,,,,,7377,,,EN,2022-11-06T23:00:00.000Z
WSH_1,SDG 3.9.2 WASH deaths,numeric,AFR,Africa,Country,NGA,Nigeria,Year,2019,true,Sex,Male,MLE,,,,,,,,,,74088,,,,,,74 088,,,EN,2022-11-06T23:00:00.000Z
WSH_1,SDG 3.9.2 WASH deaths,numeric,AMR,Americas,Country,BOL,Bolivia (Plurinational State of),Year,2019,true,Sex,Male,MLE,,,,,,,,,,740,,,,,,740,,,EN,2022-11-06T23:00:00.000Z
WSH_1,SDG 3.9.2 WASH deaths,numeric,AMR,Americas,Country,USA,United States of America,Year,2019,true,Sex,Both sexes,BTSX,,,,,,,,,,7423,,,,,,7423,,,EN,2022-11-06T23:00:00.000Z
WSH_1,SDG 3.9.2 WASH deaths,numeric,AMR,Americas,Country,CRI,Costa Rica,Year,2019,true,Sex,Male,MLE,,,,,,,,,,75,,,,,,75,,,EN,2022-11-06T23:00:00.000Z
WSH_1,SDG 3.9.2 WASH deaths,numeric,EMR,Eastern Mediterranean,Country,LBY,Libya,Year,2019,true,Sex,Male,MLE,,,,,,,,,,75,,,,,,75,,,EN,2022-11-06T23:00:00.000Z
WSH_1,SDG 3.9.2 WASH deaths,numeric,WPR,Western Pacific,Country,VUT,Vanuatu,Year,2019,true,Sex,Both sexes,BTSX,,,,,,,,,,75,,,,,,75,,,EN,2022-11-06T23:00:00.000Z
WSH_1,SDG 3.9.2 WASH deaths,numeric,AFR,Africa,Country,SSD,South Sudan,Year,2019,true,Sex,Both sexes,BTSX,,,,,,,,,,7531,,,,,,7531,,,EN,2022-11-06T23:00:00.000Z
WSH_1,SDG 3.9.2 WASH deaths,numeric,EUR,Europe,Country,ESP,Spain,Year,2019,true,Sex,Female,FMLE,,,,,,,,,,760,,,,,,760,,,EN,2022-11-06T23:00:00.000Z
WSH_1,SDG 3.9.2 WASH deaths,numeric,AMR,Americas,Country,VEN,Venezuela (Bolivarian Republic of),Year,2019,true,Sex,Male,MLE,,,,,,,,,,761,,,,,,761,,,EN,2022-11-06T23:00:00.000Z
WSH_1,SDG 3.9.2 WASH deaths,numeric,AFR,Africa,Country,GHA,Ghana,Year,2019,true,Sex,Both sexes,BTSX,,,,,,,,,,7653,,,,,,7653,,,EN,2022-11-06T23:00:00.000Z
WSH_1,SDG 3.9.2 WASH deaths,numeric,WPR,Western Pacific,Country,LAO,Lao People's Democratic Republic,Year,2019,true,Sex,Male,MLE,,,,,,,,,,769,,,,,,769,,,EN,2022-11-06T23:00:00.000Z
WSH_1,SDG 3.9.2 WASH deaths,numeric,EMR,Eastern Mediterranean,Country,IRQ,Iraq,Year,2019,true,Sex,Female,FMLE,,,,,,,,,,782,,,,,,782,,,EN,2022-11-06T23:00:00.000Z
WSH_1,SDG 3.9.2 WASH deaths,numeric,AFR,Africa,Country,MRT,Mauritania,Year,2019,true,Sex,Female,FMLE,,,,,,,,,,789,,,,,,789,,,EN,2022-11-06T23:00:00.000Z
WSH_1,SDG 3.9.2 WASH deaths,numeric,EUR,Europe,Country,ROU,Romania,Year,2019,true,Sex,Male,MLE,,,,,,,,,,796,,,,,,796,,,EN,2022-11-06T23:00:00.000Z
WSH_1,SDG 3.9.2 WASH deaths,numeric,AFR,Africa,Country,ZAF,South Africa,Year,2019,true,Sex,Female,FMLE,,,,,,,,,,7987,,,,,,7987,,,EN,2022-11-06T23:00:00.000Z
WSH_1,SDG 3.9.2 WASH deaths,numeric,EUR,Europe,Country,GRC,Greece,Year,2019,true,Sex,Both sexes,BTSX,,,,,,,,,,799,,,,,,799,,,EN,2022-11-06T23:00:00.000Z
WSH_1,SDG 3.9.2 WASH deaths,numeric,EMR,Eastern Mediterranean,Country,BHR,Bahrain,Year,2019,true,Sex,Male,MLE,,,,,,,,,,8,,,,,,8,,,EN,2022-11-06T23:00:00.000Z
WSH_1,SDG 3.9.2 WASH deaths,numeric,EUR,Europe,Country,ISL,Iceland,Year,2019,true,Sex,Both sexes,BTSX,,,,,,,,,,8,,,,,,8,,,EN,2022-11-06T23:00:00.000Z
WSH_1,SDG 3.9.2 WASH deaths,numeric,WPR,Western Pacific,Country,FSM,Micronesia (Federated States of),Year,2019,true,Sex,Female,FMLE,,,,,,,,,,8,,,,,,8,,,EN,2022-11-06T23:00:00.000Z
WSH_1,SDG 3.9.2 WASH deaths,numeric,WPR,Western Pacific,Country,FSM,Micronesia (Federated States of),Year,2019,true,Sex,Male,MLE,,,,,,,,,,8,,,,,,8,,,EN,2022-11-06T23:00:00.000Z
WSH_1,SDG 3.9.2 WASH deaths,numeric,AFR,Africa,Country,SYC,Seychelles,Year,2019,true,Sex,Both sexes,BTSX,,,,,,,,,,8,,,,,,8,,,EN,2022-11-06T23:00:00.000Z
WSH_1,SDG 3.9.2 WASH deaths,numeric,EMR,Eastern Mediterranean,Country,OMN,Oman,Year,2019,true,Sex,Both sexes,BTSX,,,,,,,,,,80,,,,,,80,,,EN,2022-11-06T23:00:00.000Z
WSH_1,SDG 3.9.2 WASH deaths,numeric,AFR,Africa,Country,TZA,United Republic of Tanzania,Year,2019,true,Sex,Female,FMLE,,,,,,,,,,8107,,,,,,8107,,,EN,2022-11-06T23:00:00.000Z
WSH_1,SDG 3.9.2 WASH deaths,numeric,AFR,Africa,Country,MOZ,Mozambique,Year,2019,true,Sex,Male,MLE,,,,,,,,,,8117,,,,,,8117,,,EN,2022-11-06T23:00:00.000Z
WSH_1,SDG 3.9.2 WASH deaths,numeric,AMR,Americas,Country,ECU,Ecuador,Year,2019,true,Sex,Both sexes,BTSX,,,,,,,,,,815,,,,,,815,,,EN,2022-11-06T23:00:00.000Z
WSH_1,SDG 3.9.2 WASH deaths,numeric,AFR,Africa,Country,ZAF,South Africa,Year,2019,true,Sex,Male,MLE,,,,,,,,,,8171,,,,,,8171,,,EN,2022-11-06T23:00:00.000Z
WSH_1,SDG 3.9.2 WASH deaths,numeric,EUR,Europe,Country,ISR,Israel,Year,2019,true,Sex,Male,MLE,,,,,,,,,,82,,,,,,82,,,EN,2022-11-06T23:00:00.000Z
WSH_1,SDG 3.9.2 WASH deaths,numeric,EMR,Eastern Mediterranean,Country,SOM,Somalia,Year,2019,true,Sex,Male,MLE,,,,,,,,,,8216,,,,,,8216,,,EN,2022-11-06T23:00:00.000Z
WSH_1,SDG 3.9.2 WASH deaths,numeric,SEAR,South-East Asia,Country,THA,Thailand,Year,2019,true,Sex,Both sexes,BTSX,,,,,,,,,,8216,,,,,,8216,,,EN,2022-11-06T23:00:00.000Z
WSH_1,SDG 3.9.2 WASH deaths,numeric,AFR,Africa,Country,DZA,Algeria,Year,2019,true,Sex,Female,FMLE,,,,,,,,,,822,,,,,,822,,,EN,2022-11-06T23:00:00.000Z
WSH_1,SDG 3.9.2 WASH deaths,numeric,AMR,Americas,Country,COL,Colombia,Year,2019,true,Sex,Male,MLE,,,,,,,,,,829,,,,,,829,,,EN,2022-11-06T23:00:00.000Z
WSH_1,SDG 3.9.2 WASH deaths,numeric,EMR,Eastern Mediterranean,Country,MAR,Morocco,Year,2019,true,Sex,Female,FMLE,,,,,,,,,,829,,,,,,829,,,EN,2022-11-06T23:00:00.000Z
WSH_1,SDG 3.9.2 WASH deaths,numeric,EUR,Europe,Country,AUT,Austria,Year,2019,true,Sex,Male,MLE,,,,,,,,,,83,,,,,,83,,,EN,2022-11-06T23:00:00.000Z
WSH_1,SDG 3.9.2 WASH deaths,numeric,EUR,Europe,Country,BGR,Bulgaria,Year,2019,true,Sex,Female,FMLE,,,,,,,,,,83,,,,,,83,,,EN,2022-11-06T23:00:00.000Z
WSH_1,SDG 3.9.2 WASH deaths,numeric,EMR,Eastern Mediterranean,Country,ARE,United Arab Emirates,Year,2019,true,Sex,Both sexes,BTSX,,,,,,,,,,83,,,,,,83,,,EN,2022-11-06T23:00:00.000Z
WSH_1,SDG 3.9.2 WASH deaths,numeric,EUR,Europe,Country,ITA,Italy,Year,2019,true,Sex,Male,MLE,,,,,,,,,,831,,,,,,831,,,EN,2022-11-06T23:00:00.000Z
WSH_1,SDG 3.9.2 WASH deaths,numeric,EMR,Eastern Mediterranean,Country,MAR,Morocco,Year,2019,true,Sex,Male,MLE,,,,,,,,,,831,,,,,,831,,,EN,2022-11-06T23:00:00.000Z
WSH_1,SDG 3.9.2 WASH deaths,numeric,AFR,Africa,Country,LBR,Liberia,Year,2019,true,Sex,Female,FMLE,,,,,,,,,,837,,,,,,837,,,EN,2022-11-06T23:00:00.000Z
WSH_1,SDG 3.9.2 WASH deaths,numeric,AFR,Africa,Country,COG,Congo,Year,2019,true,Sex,Male,MLE,,,,,,,,,,839,,,,,,839,,,EN,2022-11-06T23:00:00.000Z
WSH_1,SDG 3.9.2 WASH deaths,numeric,EUR,Europe,Country,TJK,Tajikistan,Year,2019,true,Sex,Both sexes,BTSX,,,,,,,,,,839,,,,,,839,,,EN,2022-11-06T23:00:00.000Z
WSH_1,SDG 3.9.2 WASH deaths,numeric,EUR,Europe,Country,KGZ,Kyrgyzstan,Year,2019,true,Sex,Male,MLE,,,,,,,,,,84,,,,,,84,,,EN,2022-11-06T23:00:00.000Z
